"dataId","query","idGroup"
4254,"Expo Seguridad Industrial Mexico http://www.exposeguridadindustrial.com/",1
4255,"6th International Istanbul Smart Grids and Cities Congress and Fair(ICSG Istanbul 2018) http://www.icsgistanbul.com/",1
4256,"Licensing Expo Japan 2018(LEJ2018) http://www.licensingexpojapan.com/",1
4257,"Laser Expo 2018 http://www.opie.jp/le/",1
4258,"LENS EXPO 2018 http://www.opie.jp/lens/",1
4259,"IR+UV EXPO 2018 http://www.opie.jp/uvir/",1
4260,"Positioning EXPO 2018 http://www.opie.jp/pe/",1
4261,"Medical & Imaging Expo 2018(M&I Expo) http://www.opie.jp/mi/",1
4262,"Space & Astronomical Optics EXPO 2018(SAO Expo) http://www.opie.jp/sao/",1
4263,"Industrial camera EXPO 2018 http://www.opie.jp/ic/index.php",1
4264,"IFF MAGIC Japan 2018 Spring http://www.iff-magic.com/",1
4265,"Chemspec India 2018 http://www.chemspecevents.com/india/",1
4266,"ChemProTech India 2018 - International Exhibition on Chemical Processing Technology, Equipment & Supplies http://www.chemprotechindia.com/",1
4267,"INACRAFT 2018 - 20th Jakarta International Handicraft Trade Fair http://inacraft.co.id/",1
4268,"Japan International Welding Show 2018(JIWS2018) http://www.weldingshow.jp/",1
4269,"TILS - TAIWAN INT'L LIGHTING SHOW http://www.tils.com.tw/",1
4270,"ILA 2018 - Berlin Air Show http://www.ila-berlin.com",1
4271,"Healthcare Travel Expo - International Exhibition of Medical Tourism, Spa & Wellness http://htexpo.com.ua/",1
4272,"IMF - IX International Medical Forum http://medforum.in.ua/?lang=en",1
4273,"Stomatology Uzbekistan http://www.ite-exhibitions.com/events/stomatology-uzbekistan",1
4274,"TIHE 2018 - Tashkent International Healthcare Exhibition http://www.tihe.uz",1
4275,"Automechanika Ho Chi Minh City 18(Automechanika) http://automechanika-hcmc.hk.messefrankfurt.com/hochiminhcity/en/exhibitors/welcome.html",1
4276,"INTERCHARM professional http://intercharm.ru/",1
4277,"The 42nd JAPAN HOBBY SHOW 2018 https://hobbyshow.jp/",1
4278,"C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail http://www.c-star-expo.com",1
4279,"CBME India 2018 http://www.cbmeindia.com/",1
4280,"Trade Fair for Pharmaceutical Products(AUSTROPHARM 2018) http://www.austropharm.at/",1
4281,"Star of the North Meeting http://star.mndental.org/",1
4282,"CIBS 2018 - 23rd China (Shanghai) International Boat Show http://www.boatshowchina.com/",1
4283,"China Clean Expo 2018 - Expo Clean for Commercial Properties and Hotels 2018 http://www.chinacleanexpo.com",1
4284,"2018 Expo Travel and Leisure http://www.expoleisure.com/",1
4285,"HDE 2018 - Shanghai Hospitality Design & Engineering Expo http://www.hdeexpo.com/",1
4286,"Foire de Paris http://www.foiredeparis.fr",1
4287,"33rd Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/",1
4288,"Hong Kong International Printing & Packaging Fair http://m.hktdc.com/fair/hkprintpackfair-en/",1
4289,"CCPF - China (Yiwu) Cultural Products Trade Fair http://www.ssofair.com/",1
4290,"IECSC Chicago - International Esthetics, Cosmetics & Spa Conference http://www.iecsc.com/",1
4291,"XPONENTIAL 2018 http://www.giievent.jp/auc536519/",1
4292,"Smart Manufacturing Experience http://www.smartmanufacturingexperience.com/",1
4293,"SEOUL FOOD 2018 - International Food Industry Exhibition, Seoul http://seoulfood.or.kr/eng/main.asp",1
4294,"Erbil Oil and Gas - 6th Erbil Oil & Gas International Exhibition http://erbiloilgas.com/",1
4295,"Automechanika Dubai 2018 http://www.automechanikadubai.com/",1
4296,"FABTECH Mexico 2018 http://fabtechmexico.com/",1
4297,"DesignBUILD 2018 http://www.designbuildexpo.com.au",1
4298,"All-Energy 2018 - All-Energy Exhibition and Conference 2018 http://www.all-energy.co.uk/",1
4299,"Food & Drink Trade Show http://www.thefoodanddrinktradeshow.co.uk/",1
4300,"28th International Stamp Fair http://www.briefmarkenmesse-essen.de/",1
4301,"IE expo China 2018 http://www.ie-expo.com/",1
4302,"ASEANbeauty http://www.aseanbeautyshow.com",1
4303,"Vietnam Int'l Cafe Show 2018(Cafe Show Vietnam 2018) http://cafeshow.com.vn/",1
4304,"21st BUILDEXPO AFRICA 2018 KENYA http://expogr.com/buildexpokenya/",1
4305,"COSMETICA Stuttgatrt http://www.cosmetica.de/",1
4306,"GUT zu FUSS Stuttgatrt http://www.cosmetica.de/gut-zu-fuss-stuttgart/",1
4307,"Airport Show 2018(Airport Show) http://www.theairportshow.com",1
4308,"Hong Kong International Medical Devices and Supplies Fair http://m.hktdc.com/fair/hkmedicalfair-en/",1
4309,"APAS 2018 http://www.apasshow.com.br/",1
4310,"The Plastics Show(NPE 2018) http://www.npe.org/",1
4311,"32 Salon de Gourmets - International Fine Food and Beverage Fair https://www.gourmets.net/salon/",1
4312,"BuildingsNY 2018 http://www.buildingsny.com/",1
4313,"FIA2018 - 51st Algiers International Fair http://fia.safex.dz/",1
4314,"Ozwater'18 http://www.ozwater.org/",1
4315,"Beautyworld Middle East http://www.beautyworldme.com",1
4316,"Interzoo 2018 http://www.interzoo.com/",1
4317,"National Hardware Show(NHS) http://www.nationalhardwareshow.com/",1
4318,"World Elevator & Escalator Expo 2018(WEE EXPO) http://www.elevator-expo.com/",1
4319,"17th International Packaging Exhibition(Hispack 2018) http://www.hispack.com",1
4320,"IA BEIJING 2018 - Industrial Automation BEIJING 2018 http://www.industrial-automation-beijing.com/",1
4321,"2nd Next Generation Agriculture Expo OSAKA http://www.agri-next.jp/kansai/",1
4322,"AGRI WORLD OSAKA 2018 http://www.nogyoworld.jp/kansai/",1
4323,"2nd International Agricultural Material & Technology Expo OSAKA(AGRI WORLD OSAKA ) http://www.agritechjapan.jp/kansai/",1
4324,"2nd Farmers' Processing & Sales Support Expo OSAKA http://www.agri-processing.jp/kansai/",1
4325,"NMW 2018 - National Manufacturing Week http://www.nationalmanufacturingweek.com.au/",1
4326,"6th Highly-functional Material World Osaka http://www.material-expo.jp",1
4327,"6th FilmTech OSAKA - Highly-functional Film Expo Osaka http://www.filmtech-kansai.jp",1
4328,"18th Asian International Electrical Engineering and Lighting Show(Asian Elenex 2018) http://www.asianelenex.com/",1
4329,"6th PLASTIC OSAKA - Highly-functional Plastic Expo Osaka http://www.plas-kansai.jp",1
4330,"5th METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp",1
4331,"3rd CERAMICS OSAKA - Highly-functional Ceramics Expo Osaka http://www.ceramics-kansai.jp",1
4332,"2nd JOINING OSAKA - Adhesion & Joining Expo Osaka http://www.joining-kansai.jp",1
4333,"1st Coating Osaka - Highly-functional Paint & Coating Expo Osaka http://www.coating-kansai.jp",1
4334,"Glass South America tecnology & design 2018(Glass South America) http://www.glassexpo.com.br/",1
4335,"1st AI & Business Automation Expo Spring http://www.ai-auto.jp/",1
4336,"BIO KOREA 2018 http://www.biokorea.org/",1
4337,"PETROL STATION - International Fair PETROL STATION http://www.targi.paliwa.pl/",1
4338,"Cosmobeauty Seoul 2018 http://www.cosmobeautyseoul.com",1
4339,"Marche du Film http://www.marchedufilm.com/",1
4340,"21st International Bakery Exhibition of China (Bakery China 2018) http://www.bakerychina.com",1
4341,"27th Software & Apps Development Expo (SODEC) http://www.sodec.jp",1
4342,"23rd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/",1
4343,"20th Data Storage Expo (DSE) http://www.dse-expo.jp/",1
4344,"15th Information Security Expo Spring(IST Spring) http://www.ist-expo.jp/haru/",1
4345,"12th Web & Digital Marketing Expo Spring(Web-Mo Spring) http://www.web-mo.jp/haru/",1
4346,"10th Data Center Expo Spring(DATA CENTER Spring) http://www.dc-expo.jp/haru/",1
4347,"9th Cloud Computing Expo Japan Spring(CLOUD JAPAN Spring) http://www.cloud-japan.jp/haru/",1
4348,"8th Mobile Solutions Expo Spring(MOBIX Spring) http://www.smart-japan.jp/haru/",1
4349,"Myanmar Medical-Pharma, Healthcare & Cosmetics(MHC MYANMAR) http://myanmar-medical-expo.mitamyanmar.com/",1
4350,"6th Direct Commerce Solutions Expo Spring(DIREX Spring) http://www.ts-expo.jp/haru/",1
4351,"Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo ) http://pharmaceuticals-exhibition.mitamyanmar.com/",1
4352,"2nd Store & Retail IT Solutions Expo Spring(STOREX Spring) http://www.storex.jp/",1
4353,"Myanmar Sports Fitness Equipment & Services Exhibition and Conference  (Myanmar Physiotherapy Expo by MiTA) http://sports-fitness-equipment.mitamyanmar.com/",1
4354,"21st Embedded Systems Expo (ESEC) http://www.esec.jp/haru/",1
4355,"7th IoT/M2M Expo Spring http://www.m2m-expo.jp/haru/",1
4356,"Myanmar Healthcare Investment Summit(MYANMAR HEALTHCARE SUMMIT by MiTA) http://myanmar-healthcare-investment-summit.mitamyanmar.com",1
4357,"27th Japan IT Week Spring http://www.japan-it.jp/haru/",1
4358,"Myanmar Cosmetics, Beauty, Spa & Wellness Products Expo(spa COSMO BEAUTi MYANMAR) http://beauty-cosmetics-fashion.mitamyanmar.com/",1
4359,"ChongQing (China) International Surface Finishing, Electroplating, and Coating Exhibition 2018(SF EXPO 2018) http://www.sf-expo.cn/en/",1
4360,"Prolight + Sound Guangzhou 2018 http://prolight-sound-guangzhou.hk.messefrankfurt.com/",1
4361,"JAPAN TRUCK SHOW 2018 http://truck-show.jp/",1
4362,"LED Expo Thailand 2018 http://www.ledexpothailand.com/",1
4363,"China Xiamen International Buddhist Items & Crafts Fair 2018 (Spring Edition)(Xiamen Buddha Fair 2018) http://www.buddhafair.com",1
4364,"HIGH END 2018 - High End Show for Excellent Home Entertainment http://www.highendsociety.de/index.php/de/",1
4365,"CCPSE 2018 - 18th China(Chengdu) International Community Public Safety Products and Technology Exhibition http://zh.21cdaf.com/Main/Main.asp",1
4366,"Trial Manufacturing Market 2018 http://www.nikkan-event.jp/sb/",1
4367,"Micro Manufacturing Technology Show 2018 http://www.nikkan-event.jp/sb/",1
4368,"Pulse 2018 http://www.pulse-london.com/",1
4369,"Beautyworld Japan(Beautyworld Japan) http://beautyworld-japan.jp.messefrankfurt.com/",1
4370,"21st SE-Asian Healthcare / Pharma & CleanRoom Show 2018(SEACare2018) https://www.abcex.com/",1
4371,"Metalloobrabotka 2018 - 19th International Specialized Exhibition for Equipment, Instruments and Tools for the Metalworking Industry http://www.metobr-expo.ru",1
4372,"IFAT 2018 http://www.ifat.de/",1
4373,"MMTS 2018 - Montreal Manufacturing Technology Show - 2018 http://mmts.ca/",1
4374,"CeBIT Australia 2018 http://www.cebit.com.au/",1
4375,"KyivBuild 2018 http://www.kievbuild.com.ua",1
4376,"KANSAI Gaishoku Business Week 2018 The 11th Kansai Ramen EXPO http://www.k-gaishokubusiness.jp/",1
4377,"Kansai Gaishoku Business Week 2018 - The 1th Restaurant Sales-UP Support EXPO http://k-gaishokubusiness.jp/",1
4378,"KANSAI Gaishoku Business Week 2018 The 1st Kansai Hotel, Restaurant and Cafe Expo http://www.k-gaishokubusiness.jp/",1
4379,"International trade fair for manufacturing technology(INTERTOOL 2018) http://www.intertool.at",1
4380,"ISSA/INTERCLEAN Amsterdam http://www.issainterclean.com/",1
4381,"Elmia Welding and Joining Technology(Elmia Svets 2018) http://www.elmia.se/svets",1
4382,"Elmia Automation 2018 http://www.elmia.se/automation",1
4383,"14th Optatec - International trade fair for optical technologies, components and systems http://www.optatec-messe.de/optatec/",1
4384,"IMEX 2018 - Worldwide Exhibition for incentive travel, meetings and events http://www.imex-frankfurt.com/",1
4385,"Global Gaming Expo Asia 2018(G2E Asia) http://www.g2easia.com/",1
4386,"INDUSTRY DAYS http://www.iparnapjai.hu/",1
4387,"Innorobo PARIS http://www.innorobo.com",1
4388,"Aerospace & Defense Meetings Sevilla 2018 http://sevilla.bciaerospace.com/en/",1
4389,"ICT Spring Europe 2018 http://www.ictspring.com/",1
4390,"KANSAI Gaishoku Business Week 2018 The 9th Kansai Izakaya EXPO http://www.k-gaishokubusiness.jp/",1
4391,"KANSAI Gaishoku Business Week 2018 The 11th Kansai Udon-Soba EXPO http://www.k-gaishokubusiness.jp/",1
4392,"9th Educational IT Solutions Expo (EDIX) http://www.edix-expo.jp/tokyo/",1
4393,"22st INTERNATIONAL JEWELLERY KOBE(IJK) http://www.ijk-fair.jp/",1
4394,"Fluid Solutions Asia 2018(FSA2018) http://www.fluidsolutionsasia.com/",1
4395,"WorldFood Azerbaijan 2018 - 24th Azerbaijan International Food Industry Exhibition http://www.worldfood.az",1
4396,"Food ingredients Vietnam 2018(Fi Vietnam 2018) http://www.figlobal.com/vietnam",1
4397,"SIAL China 2018 http://www.sialchina.com/",1
4398,"1st School Facility & Service Expo http://www.sfs-expo.jp/tokyo/",1
4399,"Industrial Location Fair 2018 https://noma-bcd.jp/",1
4400,"HFE JAPAN 2018 - The 16th Health Food Exposition & Conference(HFE JAPAN) http://www.ifiajapan.com/",1
4401,"9th Educational IT Solutions Expo(EDIX) http://www.edix-expo.jp/",1
4402,"ifia JAPAN 2018 - The 23rd International Food Ingredients & Additives Exhibition and Conference http://www.ifiajapan.com/",1
4403,"SITEVINITECH Argentina http://www.sitevinitech.com/en/",1
4404,"transport logistic China 2018 http://www.transportlogistic-china.com",1
4405,"REALTY 2018 http://www.realty-brussels.com",1
4406,"INTERMACH 2018 http://www.intermachshow.com",1
4407,"SUBCON THAILAND 2018 http://www.subconthailand.com/",1
4408,"Local Government Fair 2018(LGF2018) https://noma-lgf.jp",1
4409,"MTA 2018 - International Precision Engineering, Machine Tool and Metalworking Exhibition & Conference http://www.mta-asia.com",1
4410,"8th International Exhibition for Logistics, Mobility, IT and Supply Chain Management(transport logistic China 2018) http://www.transportlogistic-china.com/",1
4411,"21st International Welfare and Health Industry Exhibition (Welfare 2018) http://www.nagoya-trade-expo.jp/welfare/",1
4412,"Chubu Lifeguard TEC 2018- Disaster Prevention, Reduction, Crisis Management - http://www.lifeguardtec.com/",1
4413,"e-messe kanazawa 2018 http://www.e-messe.jp/",1
4414,"Machinery & Electronics Exhibition Kanazawa 2018 (56th)(MEX Kanazawa) http://www.tekkokiden.or.jp/mex/",1
4415,"Motor & Magnetic Expo  - Shenzhen (China) International Small Motor, Electric Machinery & Magnetic Materials Exhibition http://www.motor-expo.cn/",1
4416,"21st AUTOEXPO AFRICA (KENYA) 2018 http://www.expogr.com/kenyaauto/",1
4417,"May International Jewelry + Watch Vietnam 2018 http://www.vietnamjewelryshow.com/",1
4418,"Antique Furniture China 2018, Antiques & Arts Shanghai 2018 http://www.antiquefurniturefair.com/",1
4419,"CIBE - Shanghai International Beauty Expo http://shen.chinainternationalbeauty.com/",1
4420,"ICFF - ICFF NYC http://www.icff.com/",1
4421,"LWF 2018 - London Wine Fair http://www.londonwinefair.com",1
4422,"HOSPITALAR 2018 http://www.hospitalar.com/",1
4423,"CBE - CHINA BEAUTY EXPO 2018 http://en.chinabeautyexpo.com/",1
4424,"22nd CHINA JIANGSU COMMODITIES EXHIBITION http://www.js-trade.jp/",1
4425,"The fourth edition of Texprocess Americas(Texprocess Americas 2018) http://www.texprocessamericas.com/",1
4426,"Licensing Expo 2018 http://www.licensingexpo.com",1
4427,"GWPE 2018 - The 10th Global Warming Prevention Exhibition 2018 https://www.nippo.co.jp/stop-ondanka18/",1
4428,"N-EXPO 2018 (27th New Environmental Exposition 2018) http://www.nippo.co.jp/n-expo018/",1
4429,"JECA FAIR 2018 -66th Electrical Construction Equipment and Materials Fair- http://www.jecafair.jp/",1
4430,"WIRELESS TECHNOLOGY PARK 2018(WTP2018) https://www.wt-park.com/",1
4431,"International Drone Expo(IDE TOKYO2018) http://www.dronesolution-expo.com/",1
4432,"TRANSPORT SYSTEM EXPO 2018 http://www.truckexpo.jp/",1
4433,"EXPO COMM WIRELESS JAPAN 2018(ECWJ2018) http://www.wjexpo.com/",1
4434,"Dentima Krasnodar 2018 http://www.dentima.su/",1
4435,"METALTECH http://www.metaltech.com.my",1
4436,"AUTOMOTIVE ENGINEERING EXPOSITION 2018 YOKOHAMA http://expo.jsae.or.jp/",1
4437,"4th Smart Cities India 2018 Expo(SCI 2018) http://www.smartcitiesindia.com/",1
4438,"5th Water India 2018 Expo http://www.waterindia.com/",1
4439,"28th West Japan Food Industry Exhibition '18 http://www.nikkanseibu-eve.com/food/",1
4440,"Seguritec PERU http://www.thaiscorp.com/seguritec/",1
4441,"Housing Business Fair 2018 http://www.housing-biz.jp/",1
4442,"SWTF 2018 - Shanghai World Travel Fair 2018 http://www.worldtravelfair.com.cn/en/index.php",1
4443,"SHE 2018 http://thesheshow.co.kr/english/?home",1
4444,"30th BIEMH - Spanish Machine Tool Exhibition http://www.biemh.com/",1
4445,"Bienal Espanola de Maquina-Herramienta(30th BIEMH) http://www.biemh.com/",1
4446,"OCEANS'18MTS / IEEE Kobe / Techno-Ocean 2018 (OTO'18) http://techno-ocean.com",1
4447,"Metallurgy Russia 2018 - International Trade  Fair for Metallurgical Technology, Processes and Metal Products Trade Fair http://www.metallurgy-russia.com",1
4448,"Litmash Russia 2018 - INTERNATIONAL FOUNDRY TECHNOLOGY,  SUPPLIES AND CASTINGS TRADE FAIR http://www.litmash-russia.com/",1
4449,"IPACK-IMA - PROCESSING & PACKAGING(IPACK-IMA 2018) http://www.ipack-ima.com",1
4450,"MEAT-TECH 2018 http://www.meat-tech.it",1
4451,"Caspian Power 2018 - 8th Caspian International Power and Alternative Energy Exhibition http://www.caspianpower.az",1
4452,"CONVERFLEX - Converting, Package Printing, Labelling(CONVERFLEX 2017) http://www.converflex.biz",1
4453,"International Trade Fair Materials Handling, Intralogistics and Logistics(Intralogistica Italia) http://intralogistica-italia.com/",1
4454,"- 21st International Leather & Fur Fashion Trade Fair http://leshow.ru/english/index.html",1
4455,"International Exhibition for Plastics and Rubber Industries(PLAST2018) http://www.plastonline.org/",1
4456,"Africa Health 2018 http://www.africahealthexhibition.com/",1
4457,"Thaifex-World of Food Asia 2018 http://www.worldoffoodasia.com/",1
4458,"OBALY - 2nd Trade Fair for Packaging Innovation and Technology http://veletrhobaly.cz/en/",1
4459,"REKLAMA POLYGRAF - 25th International Trade Fair for Advertising, Media, Printing http://reklama-fair.cz/",1
4460,"Callcenter / CRM Demo & Conference 2018 in OSAKA (11th) http://www.callcenter-japan.com/osaka/",1
4461,"eCommerce Fair 2018 Osaka http://www.ecommerceexpo-osaka.com/",1
4462,"Interior Lifestyle Tokyo(ILT) http://www.interior-lifestyle.com/",1
4463,"Biomass Energy-Materials World Conferrence & Expo http://biomassexpo.info/expo/",1
4464,"2018 China International Ceramics Technology, Equipment, Building Ceramics & Sanitaryware Exhibition(Ceramics China 2018) http://www.ceramicschina.net",1
4465,"philbeauty 2018 - Philippines International Beauty Show http://www.philbeautyshow.com/",1
4466,"Carrefour International du Bois http://www.timbershow.com/",1
4467,"8th INT`L CLEAN KOREA 2018(CLEAN KOREA 2018) http://cleankorea.org/eng",1
4468,"2018 Disaster Prevention Industry Exhibition in TOKYO http://biz.nikkan.co.jp/eve/bousai/",1
4469,"Smart Factory Japan 2018 http://biz.nikkan.co.jp/eve/smart-factory/",1
4470,"Global Electric Power Tech 2018(Global Electric Power Tech 2018) http://electrickorea.org/eng",1
4471,"Event Day - 6th Trade Fair for Event Services http://eventday.cz/",1
4472,"7th Black Sea Ports & Shipping 2018 (7BSPS) http://www.transportevents.com/ForthcomingEventsdetails.aspx?EventID=EVE153",1
4473,"Tokyo International Fire and Safety Exhibition 2018 http://www.fire-safety-tokyo.com/",1
4474,"The 5th Earthquake Technology Expo http://www.shinsaiexpo.com/osaka/",1
4475,"Medical Show Japan & Business Expo 2018 http://www.jsmi.gr.jp/connection/exhibition-1-1-1-1/",1
4476,"Posidonia 2018 - International Shipping Exhibition http://www.posidonia-events.com",1
4477,"SMT Hybrid Packaging 2018 http://www.mesago.de/de/SMT/",1
4478,"PCIM Europe 2018-International Exhibition and Conference for Power Electronics, Intelligent Motion, Renewable Energy and Energy Management(PCIM) http://Pcim-europe.com",1
4479,"EXPO PACK Mexico 2018 http://www.expopack.com.mx",1
4480,"bauma CTT RUSSIA 2018 http://www.ctt-expo.ru/en/",1
4481,"Kitchen & Bath China 2018(KBC2018) http://www.wes-expo.com.cn/",1
4482,"LASYS - International trade fair for laser material processing http://www.messe-stuttgart.de/de/lasys/",1
4483,"SIL - SIL BARCELONA https://www.silbcn.com/es/index.php",1
4484,"MIDEM 2018 http://www.midem.com/",1
4485,"InfoComm18 http://www.infocommshow.org/",1
4486,"FOOD & HOTEL Myanmar 2018 http://www.foodandhotelmyanmar.com/FHMyanmar/2018/en/index.asp",1
4487,"Vietnam Industrial & Manufacturing Fair 2018(VIMF 2018) http://vietnamindustrialfiesta.com/",1
4488,"29th Tokyo Fashion Goods Trade Show http://www.fashion-goods.jp",1
4489,"2018 China International Non-Ferrous Metals (Copper) Exhibition(Non-Ferrous Metals (Copper) Exhibition 2018) http://www.julang.com.cn/english/yousejinshu/index.asp",1
4490,"2018 Guangzhou International Bearing and Equipment Exhibition(Bearing Exhibition 2018) http://www.julang.com.cn/zhoucheng123/index.asp",1
4491,"19th Guangzhou International Platemetal, Bar, Wire, Metal Processing & Setting Equipment Exhibition(Platemetal, Bar, Wire, Metal Processing exhibition 2018) http://www.metalchina-gz.com",1
4492,"The 19th Guangzhou International Stainless Steel Industry Exhibition(Stainless Steel Industry Exhibition 2018) http://www.stainlesssteelexpo.com",1
4493,"The 19th Guangzhou International Spring Industry Exhibition http://www.springexpo.com.cn",1
4494,"19th China (Guangzhou) Int'l Tube & Pipe Processing Equipment Exhibition http://www.tubechina-gz.com",1
4495,"The 19th Guangzhou International Fasteners & Equipment Exhibition http://www.fastenerchina-gz.com",1
4496,"19th China Guangzhou International Heat Treatment & Industrial Furnace Exhibition http://www.heattreatmentexpo.com",1
4497,"19th Guangzhou International Die Casting, Foundry & Industrial Furnace Exhibition http://www.julang.com.cn/english/yazhu/index.asp",1
4498,"2018 Guangzhou International  Metal & Metallurgy Exhibition http://www.julang.com.cn",1
4499,"19th Guangzhou International Sheetmetal machinery, Forging, Stamping and Setting Equipment Exhibition http://www.julang.com.cn/english/banjin/index.asp",1
4500,"JISSO PROTEC 2018 - 20th Jisso Process Technology Exhibition http://www.jpcashow.com/",1
4501,"2018 Microelectronics Show - 32nd ADVANCED ELECTRONICS PACKAGING EXHIBITION http://www.jpcashow.com/",1
4502,"JPCA Show 2018 (The 48th International Electronic Circuits Exhibition) - PWB Tech(PWB Tech) http://www.jpcashow.com/",1
4503,"JPCA Show 2018 (The 48th International Electronic Circuits Exhibition) - EMS Japan(EMS Japan) http://www.jpcashow.com/",1
4504,"JPCA Show 2018 (The 48th International Electronic Circuits Exhibition) - Module Japan(Module Japan) http://www.jpcashow.com/",1
4505,"WIRE Japan Show 2018 http://www.jpcashow.com/",1
4506,"EP - Entech  Pollutec Asia 2018 http://www.entechpollutec-asia.com/",1
4507,"CIME 2018 - China (Beijing) International Mining Expo http://www.bjminexpo.com/index.html",1
4508,"Asian Paper Bangkok 2018 http://www.asianpapershow.com/",1
4509,"13th Exterior Fair in Kansai 2018 http://www.kansai-exfair.com/",1
4510,"International Tokyo Toy Show 2018 http://www.toys.or.jp/toyshow/",1
4511,"KENTEN2018 http://www.ken-ten.jp/",1
4512,"The 14th Fukuoka International Gift Show 2018(FIGS) http://www.giftshow.co.jp/",1
4513,"CRIME AND DISASTER PREVENTION 2018 http://www.bohanbosai.jp/",1
4514,"91th Hong Kong Wedding Fair http://wedding-show.com.hk/",1
4515,"CeBIT 2018 http://www.cebit.de/",1
4516,"ACHEMA 2018 http://www.achema.de",1
4517,"NeoCon 2018 http://www.neocon.com/",1
4518,"Annecy - Annecy International Animation Film Festival http://www.annecy.org/",1
4519,"ROAD & TRAFFIC 2018 - 8th Caspian International Road Infrastructure and Public Transport Exhibition http://www.roadtraffic.iteca.az/",1
4520,"XVII International Plastics Exhibition(Argenplas 2018) http://www.argenplas.com.ar/",1
4521,"FOOMA JAPAN - 2018 International Food Machinery & Technology Exhibition http://www.foomajapan.jp/",1
4522,"Aeromart Summit India 2018 http://india.bciaerospace.com/",1
4523,"E3 2018 http://www.e3expo.com",1
4524,"ANGA COM - Exhibition and Congress http://www.angacom.de/en.html",1
4525,"Bar Convent Brooklyn http://www.barconventbrooklyn.com/Home/",1
4526,"Pizza & Pasta Show 2018(P&P) http://www.pizzapasta.jp/",1
4527,"Tokyo Cafe Show 2018 http://cafeshow.jp",1
4528,"INTERNATIONAL TEA SHOW 2018(TEA SHOW) http://www.teashow.jp",1
4529,"GENERA 2018 - Energy and Environment International Trade Fair http://www.ifema.es/genera_01/",1
4530,"Stone+tec Nuremberg 2018 http://www.stone-tec.com/",1
4531,"Paper Vietnam 2018 - 7th International Exhibition on Pulp and Paper Industry http://www.paper-vietnam.com",1
4532,"INTERMOLD NAGOYA  2018 / Die & Mold Asia NAGOYA 2018 http://intermold.jp/",1
4533,"Image Sensing Show 2018(ISS) http://www.adcom-media.co.jp/iss/",1
4534,"Precise Measurement Fair 2018(PMF) http://www.adcom-media.co.jp/pmf/",1
4535,"Connected Media Tokyo 2018(CMT) http://www.f2ff.jp/cmt/",1
4536,"Digital Signage Japan 2018(DSJ 2018) http://www.f2ff.jp/dsj/",1
4537,"APPS JAPAN 2018(APPS) http://www.f2ff.jp/apps-japan/",1
4538,"2018 West Japan Manufacturing Technology Innovation Fair https://www.innov-w.jp/",1
4539,"Location Business Japan 2018(LBJ2018) http://www.f2ff.jp/lbj/",1
4540,"Interop Tokyo 2018 http://www.interop.jp/",1
4541,"Japan Metal Stamping Technology Exhibition NAGOYA 2018 http://intermold.jp/",1
4542,"SIGN EXPO 2018 http://www.sign-expo.com/",1
4543,"Coatings Vietnam Expo 2018 http://www.coatings-vietnam.com",1
4544,"The 6th International Exhibition and Conference on Rubber Industry and Tyre Manufacturing(Rubber & Tyre Vietnam 2018) http://www.rubber-tyre.com.vn",1
4545,"Homebuilding & Renovating Show http://www.homebuildingshow.co.uk/",1
4546,"MIOGE Moscow 2018(MIOGE ) http://www.mioge.ru/",1
4547,"AUTOMATICA 2018 http://www.automatica-munich.com/",1
4548,"Aerospace Meetings Brazil 2018(AM Brazil) http://brazil.bciaerospace.com/index.php/pt/",1
4549,"25th International Exhibition in Israel for Electrical Engineering, Control, Instrumentation, Automation, Pneumatics, Lighting Systems, Energy and Energy Efficiency (RAX) http://www.stier.co.il/RAX/index_en.asp",1
4550,"Assembly & Automation Technology 2018(AST 2018) http://www.assemblytechexpo.com",1
4551,"Surface & Coatings 2018(SFC 2018) http://www.surfaceandcoatings.com",1
4552,"NEPCON Thailand 2018(NEP 2018) http://www.nepconthailand.com",1
4553,"Chemspec Europe 2018 - 33rd International Exhibition for Fine & Speciality Chemicals http://www.chemspeceurope.com",1
4554,"Business Show & Eco Fair 2018 Next Stage in KYUSHU http://www.noma.or.jp/Portals/0/show/bs-eco/",1
4555,"29th Manufacturing World Japan http://www.japan-mfg.jp/",1
4556,"29th Design Engineering & Manufacturing Solutions Expo(DMS) http://www.dms-tokyo.jp/",1
4557,"22nd Mechanical Components & Materials Technology Expo(M-Tech) http://www.mtech-tokyo.jp/",1
4558,"26th 3D & Virtual Reality Expo(IVR) http://www.ivr.jp/",1
4559,"9th Medical Device Development Expo(MEDIX) http://www.medix-tokyo.jp/",1
4560,"Chemspec Europe2018 - 33rd International Exhibition for Fine and Speciality Chemicals http://www.chemspeceurope.com",1
4561,"EES Europe 2018 http://www.ees-europe.com/",1
4562,"Intersolar Europe 2018 http://www.intersolar.de/",1
4563,"GRAND RENEWABLE ENERGY 2018 INTERNATIONAL EXHIBITION http://www.renewableenergy.jp/",1
