"showId","text"
3308,"in-cosmetics latin america 2016 http://www.in-cosmeticslatinamerica.com/"
3309,"HEALTH EXPO Istanbul http://www.cnrhealthexpo.com/content/en_index.asp"
3309,"Istanbul Health Expo http://www.cnrhealthexpo.com/"
3309,"Istanbul Health Expo http://www.cnrhealthexpo.com/"
3310,"12th Vietnam Motor Show 2016(VMS 2016) http://vietnammotorshow.com.vn/"
3311,"SFORTEC Technical Subcontracting Exhibition(SFORTEC) http://www.bimu-sfortec.com"
3311,"The 3rd SFORTEC -Technical subcontracting and industrial services(SFORTEC 2014) http://www.sfortec.it/en/home/"
3311,"SFORTEC INDUSTRY - Technical Subcontracting & Industrial Services(SFORTEC INDUSTRY) http://www.sfortec.it"
3312,"Techno-Ocean 2012 http://www.techno-ocean.com/"
3312,"Techno-Ocean 2014(Techno-Ocean) http://www.techno-ocean.com/"
3312,"Techno-Ocean 2016 http://techno-ocean2016.jp/jp/"
3313,"Myanmar Build & Decor 2015 http://www.myanmarbuilddecor.com"
3313,"3rd Myanmar BUILD & DECOR http://www.myanmarbuilddecor.com"
3313,"4th Myanmar Build and Decor http://www.myanmarbuilddecor.com"
3314,"New York Comic Con http://www.newyorkcomiccon.com/"
3314,"New York Comic Con 2013 http://www.newyorkcomiccon.com/"
3314,"New York Comic Con 2015 http://www.newyorkcomiccon.com/"
3314,"New York Comic Con 2016(NYCC) http://www.newyorkcomiccon.com/"
3315,"RENEXPO - The energy trade fair for Bavaria(RENEXPO) http://www.renexpo.de/"
3315,"The energy trade fair for Bavaria(RENEXPO) http://www.renexpo.de/"
3315,"17th energy trade fair in Bavaria(RENEXPO 2016) http://www.renexpo.de/"
3316,"Hotel & Restaurant Fair 2016(HOREX2016) http://www.horex.co.kr"
3317,"FASHION INDUSTRY  2012  - 40th International Exhibition of Fashion and Textile(FASHION INDUSTRY  2012 ) http://www.en.farexpo.ru/fashion-autumn/exhibition/about/"
3317,"FASHION INDUSTRY 2013 - International Exhibition of Fashion and Textile(FASHION INDUSTRY  2013) http://www.en.farexpo.ru/fashion-autumn/exhibition/about/"
3317,"FASHION INDUSTRY (Autumn-2014)  International Trade Fair(FASHION INDUSTRY  2014) http://www.en.farexpo.ru/fashion-autumn/exhibition/about/"
3317,"FASHION INDUSTRY (Autumn-2015)  International Trade Fair(FASHION INDUSTRY 2015) http://www.en.farexpo.ru/fashion-autumn/"
3317,"FASHION INDUSTRY (Autumn-2016)  International Trade Fair(FASHION INDUSTRY) http://www.en.farexpo.ru/fashion-autumn/"
3318,"FOR TOYS/ FOR BABIES/ FOR  GAMES http://fortoys.cz/"
3318,"7th Trade Fair for Toys and Games(For Toys) http://fortoys.cz/"
3318,"FOR TOYS | FOR BABIES | FOR GAMES http://fortoys.cz/"
3319,"Switch Global Expo(SWITCH) http://www.switchglobalexpo.com/"
3320,"LANKA WATER EXPO 2016 http://www.lankawaterexpo.com/index.html"
3320,"LANKA WATER EXPO 2017 http://www.lankawaterexpo.com/"
3321,"Ota R&D Fair http://www.pio-ota.jp/ota-r-and-d-fair/6/"
3322,"Jagd & Angeln 2015 http://www.jagd-und-angeln.de/"
3322,"Jagd & Angeln 2016 http://www.jagd-und-angeln.de/"
3323,"Foire de Montpellier and the Languedoc-Roussillon http://www.foire-montpellier.com"
3323,"Foire de Montpellier Languedoc-Roussillon http://www.foire-montpellier.com"
3323,"Foire de Montpellier Languedoc-Roussillon http://www.foire-montpellier.com"
3324,"2012 Gwangju International Senior Fair http://www.seniorfair.kr/"
3324,"Gwangju International Senior & Humancare Expo 2013 http://www.seniorfair.kr/"
3324,"Gwangju International Senior & Humancare Expo 2014 http://www.seniorfair.kr/"
3324,"Gwangju International Senior Fair 2015 http://www.seniorfair.kr/"
3324,"Senior Medical Industry Fair 2016 (SEMEDIC 2016) http://www.seniorfair.kr/"
3325,"6th Azerbaijan International Education and Career Exhibition (Education & Career 2012) http://www.education.iteca.az/"
3325,"7th Azerbaijan International  Education & Career Exhibition(EDUCATION & CAREER 2013) http://www.education.iteca.az"
3325,"8th Azerbaijan International  Career Exhibition (CAREER 2014) http://www.career.iteca.az/"
3325,"9th Azerbaijan International  Career Exhibition (CAREER 2015) http://careerexpo.az/"
3325,"10th Azerbaijan International Career Exhibition (CAREER 2016) http://careerexpo.az/"
3326,"International Fashion, Leather & Home Textile Exhibition(Erbil Style) http://www.erbilstyle.com/"
3326,"Erbil Style International Fashion, Leather, Shoes Exhibition(Erbil Style) http://www.pyramidsfair.com/erbil-style-3-6-september-2015/"
3326,"Erbil International Fashion, Textile and Accessories,  Leather, Footwear and Sub-industry Fair (Erbil Style) http://www.erbilstyle.com"
3327,"KORIYAMA EXPO 2016 http://www.ko-cci.or.jp/event/maturi/expo.html"
3328,"International Baking Industry Exposition(IBIE 2013) http://www.bakingexpo.com/index.php"
3328,"International Baking Industry Exposition(IBIE 2016) http://www.bakingexpo.com/index.php"
3329,"RestoNouvo http://www.restonouvo.com/"
3329,"RESTONOUVO http://www.restonouvo.com"
3329,"RESTONOUVO http://www.restonouvo.com"
3330,"analytica China 2012 - 6th International Trade Fair forLaboratory Technology Analysis, Biotechnology, Diagnostics and Diagnotics. (analytica China 2012 ) http://www.analyticachina.com"
3330,"analytica China 2014 - 7th International Trade Fair forLaboratory Technology, Analysis, Biotechnology and Diagnotics(analytica China 2014) http://www.analyticachina.com"
3330,"analytica China 2016 - 8th International Trade Fair forLaboratory Technology, Analysis, Biotechnology and Diagnotics(analytica China 2016) http://www.analyticachina.com"
3331,"The 10th China (Shanghai) International Non-ferrous Metals Expo(Cinme2016) http://www.bcinfe.com/en/"
3332,"The 9th Heat Treatment & Industrial Furnace & Refractory Expo 2012(HTIFE 2012) http://www.htifexpo.com/en/"
3332,"The 10th China (Beijing) Int'l Heat Treatment, Industrial Furnace Expo 2013(HTIFE 2013) http://www.htifexpo.com/en/"
3332,"The 11th China (Shanghai) International Heat Treatment Expo(CIHTE2014) http://www.cihtexpo.com/en/index.asp"
3332,"China International Heat Treatment Expo(CIHTE2015) http://www.cihtexpo.com/en/index.asp"
3332,"The 12th China (Shanghai) International Heat Treatment Exhibition 2016(CIHTE2016) http://www.cihtexpo.com/en"
3332,"12th China (Beijing) International Heat Treatment Exhibition 2017(CIHTE2017) http://www.cihtexpo.com/en"
3333,"China International Industrial Furnace/Refractories Exhibition(CIIFE2014 ) http://www.ciifexpo.cn/en/index.asp"
3333,"11th China (Beijing) International Industrial Furnace Exhibition 2015(CIIFE2015) http://www.ciifexpo.cn"
3333,"The 12th China (Shanghai) International Industrial Furnace Exhibition(CIIFE2016) http://www.ciifexpo.cn/en"
3333,"12th China (Beijing) International Industrial Furnace Exhibition(CIIFE2017) http://www.ciifexpo.cn/en"
3334,"The 12th China (Shanghai) International Forging Exhibition 2016(CIFE) http://www.fmfexpo.com/en"
3335,"International trade fair for battery and energy storage technologies(BATTERY+STORAGE 2013) http://www.battery-storage.com"
3335,"BATTERY+ STORAGE: Battery and energy-storage technologies(BATTERY+STORAGE ) http://www.messe-stuttgart.de/wes/"
3335,"WORLD OF ENERGY SOLUTIONS http://www.messe-stuttgart.de/wes/"
3335,"WORLD OF ENERGY SOLUTIONS http://www.messe-stuttgart.de/wes/"
3336,"Project Iraq 2013 http://www.project-iraq.com/Home.php"
3336,"The 7th International Exhibition for Construction & Environmental Technology, Materials & Equipment(Project Iraq - Erbil 2014) http://www.project-iraq.com/"
3336,"International Exhibition for Construction & Environmental Technology, Materials & Equipment(Project Iraq - Erbil 2015) http://www.project-iraq.com/"
3336,"International Trade Exhibition for Construction Materials & Equipment & Environmental Technology(Project Iraq - Erbil 2016) http://www.project-iraq.com/"
3337,"5th International Exhibition for Infrastructure and Industrial Projects(Infra Oman 2015) http://www.alnimrexpo.com/infraoman/"
3337,"Infra Oman 2016 http://www.alnimrexpo.com/infraoman/"
3338,"17th International Exhibition for Machinery, Equipment and Ingredients for the Food Processing Industry(AGROPRODMASH 2012) http://www.agroprodmash-expo.ru/en/"
3338,"18th International Exhibition for Machinery, Equipment and Ingredients for the Food Processing Industry(AGROPRODMASH 2013) http://www.agroprodmash-expo.ru/en/"
3338,"19th International Exhibition for Machinery, Equipment and Ingredients for the Food Processing Industry(AGROPRODMASH 2014) http://www.agroprodmash-expo.ru/en/"
3338,"20th International Exhibition for Machinery, Equipment and Ingredients for the Food Processing Industry(AGROPRODMASH 2015) http://www.agroprodmash-expo.ru/en/"
3338,"21st International Exhibition for Machinery, Equipment and Ingredients for the Food Processing Industry(AGROPRODMASH 2016) http://www.agroprodmash-expo.ru/en/"
3339,"Top Franchise Mediterranee http://www.topfranchisemed.fr/"
3339,"Top Franchise Mediterranee http://www.topfranchisemed.fr/"
3339,"Top Franchise Mediterranee http://www.topfranchisemed.fr/"
3339,"Top Franchise Mediterranee (the international franchise show) http://www.topfranchisemed.fr/"
3339,"Top Franchise Mediterranee http://www.topfranchisemed.fr/"
3340,"2016 China (Shanghai) International Magnesium Industry Expo(MGEXPO2016) http://expo-mg.com/en"
3341,"The 9th China International Small and Medium Enterprises Fair (CISMEF 2012 ) http://www.cismef.com.cn"
3341,"The 10th China International Small and Medium Enterprises Fair (CISMEF 2013 ) http://www.cismef.com.cn"
3341,"13th China International Small and Medium Enterprises Fair(CISMEF 2016) http://www.cismef.com.cn"
3342,"Ankara Industrial Corporation Days in Defense & Aerospace(ICDDA) http://www.bciaerospace.com/ankara/index.php/en/"
3342,"Ankara Industrial Corporation Days in Defense & Aerospace(ICDDA) http://www.bciaerospace.com/ankara/index.php/en/"
3343,"International Conference and Trade Fair for Geodesy, Geoinformation and Land Management(INTERGEO) http://www.intergeo.de"
3343,"INTERGEO 2013 - Conference and Trade Fair for Geodesy, Geoinformation and Land Management(INTERGEO) http://www.intergeo.de"
3343,"INTERGEO 2014 - Conference and Trade Fair for Geodesy, Geoinformation and Land Management(INTERGEO) http://www.intergeo.de"
3343,"Conference and Trade Fair for Geodesy, Geoinformation and Land Management(INTERGEO 2015) http://www.intergeo.de"
3343,"INTERGEO 2016 - Conference and Trade Fair for Geodesy, Geoinformation and Land Management(INTERGEO) http://www.intergeo.de"
3344,"The 10th International Brew & Beverage Processing Technology and Equipment Exhibition for China(CHINA BREW & BEVERAGE 2012) http://www.chinabrew-beverage.com/en/show.asp?id=381"
3344,"CBB 2014 - THE 11TH INTERNATIONAL BREW & BEVERAGE PROCESSING TECHNOLOGY AND EQUIPMENT EXHIBITION FOR CHINA(CBB 2014) http://www.chinabrew-beverage.com"
3344,"The 12th International Brew & Beverage Processing Technology and Equipment Exhibition for China (CHINA BREW CHINA BEVERAGE 2016 (CBB 2016)) http://www.chinabrew-beverage.com/"
3345,"10th International Fair of Public Transport TRANSEXPO(TRANSEXPO) http://www.transexpo.pl"
3345,"11th International Fair of Public Transport TRANSEXPO(TRANSEXPO 2013) http://www.transexpo.pl"
3345,"12th International Fair of Public Transport TRANSEXPO(TRANSEXPO 2014) http://www.transexpo.pl"
3345,"13th International Fair of Public Transport TRANSEXPO(TRANSEXPO 2016) http://www.transexpo.pl"
3346,"micro photonics - International Congress Expo http://www.micro-photonics.de/"
3347,"belektro 2016 http://www.belektro.de/"
3348,"FIRETECH 2014 http://www.tech-expo.com.ua/en/"
3348,"9th International Trade Fair ""FireTech 2015""(FIRETECH 2015) http://www.iec-expo.com.ua/en/protection-technologies-firetech-2015.html"
3348,"XV International Exhibition Forum ""Protection Technologies/Firetech - 2016""(Protection Technologies-2016/FIRETECH 2016) http://www.iec-expo.com.ua/en/pt-firetech-2016.html"
3348,"Protection Technologies/Firetech - 2017 http://www.iec-expo.com.ua/en/ptf-2017.html"
3349,"12th International Trade Fair ""Arms and Security 2015"" http://www.iec-expo.com.ua/en/arms-and-security-2015.html"
3349,"XIII International specialized exhibition ""Arms and Security - 2016"" http://www.iec-expo.com.ua/en/as-2016.html"
3349,"Arms and Security - 2017 http://www.iec-expo.com.ua/en/as-2017.html"
3350,"Bar Convent Berlin - International Bar and Beverage Trade Show(BCB) http://www.barconvent.com"
3351,"Oil & nonoil - Storage & Transport Fuels (S&TC) http://www.oilnonoil.it/"
3351,"Oil&nonoil - S&TC (Fuel Storage & Transport)(S&TC) http://www.oilnonoil.it/"
3351,"Oil&nonoil - S&TC (Fuel Storage & Transport)(S&TC) http://www.oilnonoil.it/"
3351,"Oil&nonoil - S&TC http://www.oilnonoil.it/"
3351,"Oil&nonoil - S&TC 2016 http://www.oilnonoil.it/"
3352,"International Fair of Technologies and Products for Sustainable Development and Municipal Services(POL-ECO-SYSTEM 2015) http://poleko.mtp.pl"
3352,"International Trade Fair of Technologies and Products for Sustainable Development and Municipal Services(POL-ECO-SYSTEM 2016) http://www.polecosystem.pl/"
3353,"Helitech - International Helicopter Expo & Conference(Helitech) http://www.helitechevents.com/"
3353,"Helitech International - International Helicopter Expo & Conference(Helitech) http://www.helitechevents.com/"
3353,"International Helicopter Expo & Conference(Helitech) http://www.helitechevents.com/"
3353,"Helitech International Helicopter Expo & Conference(Helitech International) http://www.helitechevents.com/"
3354,"12th International Exhibition for Welding Materials, Equipment and Technologies(Weldex / Rossvarka 2012) http://weldex.ru/home/default.aspx?lang=en-GB"
3354,"13th International Exhibition for Welding Materials, Equipment and Technologies(Weldex / Rossvarka 2013) http://weldex.ru/home/default.aspx?lang=en-GB"
3354,"14th International Exhibition for Welding Materials, Equipment and Technologies(Weldex / Rossvarka 2014) http://weldex.ru/home/default.aspx?lang=en-GB"
3354,"15th International Exhibition for Welding Materials, Equipment and Technologies(Weldex / Rossvarka 2015) http://weldex.ru/"
3354,"16th International exhibition for welding materials, equipment and technologies(Weldex 2016) http://weldex.ru/"
3355,"CAIRO INTERNATIONAL BUILDING - CONSTRUCTION, MUNICIPALITY EQUIPMENTS & NATURAL STONE EXHIBITION(CAIRO BUILDEX) http://www.cairobuildex.com/"
3355,"BUILDEX Egypt(Buildex) https://buildexegypt.com/"
3355,"Egypt International Building-Construction, Municipality Equipment & Machinery Exhibition(BUILDEXPO EGYPT) http://www.buildexpoegypt.com/"
3356,"International Trade Fair Refrigeration - Air Conditioning - Ventilation - Heat Pumps (Chillventa) http://www.chillventa.de/"
3356,"International Exhibition Refrigeration, AC & Ventilation, Heat Pumps (Chillventa) http://www.chillventa.de/"
3357,"Japan International Aerospace Exhibition 2012 (Japan Aerospace 2012)(JA2012) http://www.japanaerospace.jp/"
3357,"AEROSPACE INDUSTRY EXHIBITION TOKYO 2013(ASET 2013) http://www.tokyoaerospace.com/"
3357,"Tokyo Aerospace Symposium 2015 http://www.tokyoaerospace-sympo.com"
3357,"Japan International Aerospace Exhibition 2016 (Japan Aerospace 2016)(JA2016) http://www.japanaerospace.jp/"
3358,"FinnBuild 2014 -  International building and building services fair(FinnBuild) http://www.messukeskus.com/Sites1/FinnBuild/en/Pages/default.aspx"
3358,"FinnBuild International building and building services fair(FinnBuild) http://www.messukeskus.com/Sites1/FinnBuild/en/Pages/default.aspx"
3359,"LIVING & DESIGN 2012(LIVING & DESIGN) http://www.living-and-design.com"
3359,"LIVING & DESIGN 2014 http://www.living-and-design.com"
3359,"LIVING & DESIGN 2015 http://www.living-and-design.com"
3359,"LIVING & DESIGN 2016 http://www.living-and-design.com/"
3360,"Taiwan Hardware Show 2013(THS 2013) http://www.hardwareshow.com.tw/index.php"
3360,"Taiwan Hardware Show 2014(THS 2014) http://www.hardwareshow.com.tw/"
3360,"Taiwan Hardware Show 2015(THS 2015) http://www.hardwareshow.com.tw/"
3360,"Taiwan Hardware Show 2016(ths2016) http://www.hardwareshow.com.tw/home/Main_eng.asp"
3360,"Taiwan Hardware Show 2017(THS) http://www.hardwareshow.com.tw/home/Main_eng.asp"
3361,"Materials Engineering, Technology+11th Heat Treat Show 2014(MET+ HTS'2014) http://www.methtexpo.com/"
3361,"MATERIALS, ENGINEERING, TECHNOLOGY (MET 2016) and HEAT TREAT SHOW (HTS 2016)(MET & HTS) http://methtexpo.com"
3362,"salonnautico http://www.salonnautico.com"
3362,"salonnautico 2016 http://www.salonnautico.com"
3363,"The 8th China (Shenzhen) International Logistics and Transportation Fair(CILF 2013) http://www.scmfair.com/en/"
3363,"The 9th China (Shenzhen) International Logistics and Transportation Fair(CILF 2014) http://www.scmfair.com/en/"
3363,"The 10th China (Shenzhen) International Logistics and Transportation Fair(CILF 2015) http://www.scmfair.com/en/"
3363,"China (Shenzhen) International Logistics and Transportation Fair(CILF 2016) http://www.scmfair.com/en/"
3364,"Trade Expo Indonesia 2012(TRADEXPO 2012) http://www.tradexpoindonesia.com"
3364,"The 28th Trade Expo Indonesia 2013(TEI 2013) http://www.tradexpoindonesia.com/"
3364,"29th Trade Expo Indonesia 2014(TEI) http://www.tradexpoindonesia.com/"
3364,"30th Trade Expo Indonesia 2015(TEI) http://www.tradexpoindonesia.com/"
3364,"31st Trade Expo Indonesia 2016(TEI) http://www.tradexpoindonesia.com/"
3365,"Robot World 2012(iRIS 2012) http://www.robotworld.or.kr"
3365,"Robot World 2013 http://www.robotworld.or.kr"
3365,"ROBOT WORLD 2014 http://www.robotworld.or.kr"
3365,"ROBOT WORLD 2015 http://www.robotworld.or.kr"
3365,"ROBOT WORLD 2016 http://www.robotworld.or.kr"
3365,"Robotworld 2017 - International Robot Industry Show http://www.robotworld.or.kr"
3366,"Bursa International 12th Agriculture, Seed Raising, Saplings and Dairy Industry Fair and BURSA INTERNATIONAL 6th STOCK BREEDING AND EQUIPMENT FAIR(Bursa Agriculture 2014) http://www.burtarim.com/"
3366,"Bursa International 13th Agriculture, Seed Raising, Saplings and Dairy Industry Fair and BURSA INTERNATIONAL 8th STOCK BREEDING AND EQUIPMENT FAIR(Bursa Agriculture 2015) http://www.burtarim.com/"
3366,"Bursa 14th International Agriculture, Seed Raising, Saplings and Dairy Industry Fair(Bursa Agriculture 2016) http://www.burtarim.com/"
3367,"41st International firniture, interior decoration and supporting industry fair(AMBIENTA) http://www.zv.hr/default.aspx?id=1353"
3367,"International furniture, interior decoration and supporting industry fair(AMBIENTA) http://www.zv.hr/default.aspx?id=1353"
3367,"43rd International furniture, interior decoration and supporting industry fair(AMBIENTA 2016) http://www.zv.hr/default.aspx?id=1353"
3368,"Medic West Africa Exhibition & Congress 2015(MWA) http://www.medicwestafrica.com/"
3368,"Medic West Africa Exhibition & Congress 2016(MWA) http://www.medicwestafrica.com/"
3369,"Health & Medical Tourism http://healthtourism.primexpo.ru"
3369,"Health & Medical Tourism http://healthtourism.primexpo.ru"
3370,"HEALTH INDUSTRY The 5th International medical Forum/exhibition(HEALTH INDUSTRY) http://eng.crocus-expo.ru/exhibition/detail_exhibition.php?ELEMENT_ID=11567"
3370,"HEALTH INDUSTRY The 6th International medical Forum/exhibition(HEALTH INDUSTRY) http://eng.iz-expo.ru/iz/"
3370,"Health industry. Kazan http://www.volgazdravexpo.ru/"
3370,"Health industry. Kazan http://www.volgazdravexpo.ru/"
3370,"21st International Specialized Exhibition ""Health Industry. Kazan"" http://www.volgazdravexpo.ru/"
3371,"The 12th Vietnam International Food Processing & Packaging Machinery  Industry Exhibition(Vietnam Food Processing &  Packaging Machinery 2012) http://www.vietnamfoodtech.com"
3371,"2014 14th Vietnam International Food Processing Industry Exhibition(VnFoodtech) http://www.vietnamfoodtech.com/hcm/index.asp"
3371,"Vietnam International Food Processing Industry Fair(VNFOODTECH) http://www.vietnamfoodtech.com/hcm/index.asp"
3371,"Vietnam Print Pack Foodtech (Vietnam Printpack & Vietnam Foodtech) http://www.vietnamprintpack.com/index.asp"
3372,"The 16th International Exhibition of Inventions, Scientific Research and New Technologies(INVENTIKA) http://www.expoinventika.ro/index.php?limba2=en"
3372,"INVENTIKA - Inventions and innovations trade fair http://www.expoinventika.ro/index.php?limba2=en"
3372,"INVENTIKA - Invention and innovation show http://www.expoinventika.ro/index.php?limba2=en"
3372,"Invention and innovation show(INVENTIKA) http://www.expoinventika.ro/"
3372,"INVENTIKA http://www.expoinventika.ro/"
3373,"The 38th Bucharest International Technical Fair(TIB) http://www.tib.ro"
3373,"The 39th Bucharest International Technical Fair(TIB) http://www.tib.ro"
3373,"The 40th Bucharest International Technical Fair(TIB) http://www.tib.ro"
3373,"The 41st Bucharest International Technical Fair(TIB) http://www.tib.ro"
3373,"The 42nd Bucharest International Technical Fair(TIB) http://www.tib.ro"
3374,"2015 International Exhibition on Green and Energy Efficient Vehicles(2015IEEVChina) http://www.evautoe.com"
3374,"2016 International Exhibition on Green and Energy Efficient Vehicles(2016IEEVChina) http://www.evautoe.com"
3374,"2017 China International Energy-saving and New Energy Vehicle Exhibition(2017IEEVChina) http://www.evautoe.com"
3375,"INDEX TradeFairs Mumbai 2012 - International Interiors Event http://ubmindexfairs.com/"
3375,"INDEX TradeFairs Mumbai 2013 - International Interiors Event(INDEX) http://ubmindexfairs.com/"
3375,"INDEX 2014 International Interiors, architecture & design event(INDEX) http://ubmindexfairs.com/"
3375,"INDEX 2015 International Interiors, architecture & design event(INDEX) http://ubmindexfairs.com/"
3375,"INDEX 2016 International Interiors & Design Event(INDEX) http://ubmindexfairs.com/"
3376,"24th International Trade Fair and Conference on Visual Communication(VISCOM Italia) http://www.visualcommunication.it"
3376,"25th International Trade Fair and Conference on Visual Communication(Viscom Italia) http://www.visualcommunication.it"
3376,"26th International Trade Fair and Conference on Visual Communication(Viscom Italia) http://www.visualcommunication.it"
3376,"27th International Trade Fair and Conference on Visual Communication(Viscom Italia) http://www.visualcommunication.it"
3376,"28th International Trade Fair and Conference on Visual Communication(Viscom Italia 2016) http://www.visualcommunication.it"
3377,"TTG Incontri 2016 http://en.ttgincontri.it/"
3378,"SIA GUEST -  International Hospitality Exhibition  (SIA GUEST 2016) http://www.siarimini.com/"
3379,"30th International Exhibition of Outdoor Products Design,Furnishing,Accessories(SUN ) http://www.sungiosun.it/"
3379,"31st International Exhibition of Outdoor Products - Design, Furnishing, Accessories(SUN 2013) http://www.sungiosun.it/"
3379,"32nd Salon dell'Esterno - International exhibition of outdoor products(SUN 2014) http://www.sungiosun.it/"
3379,"SUN 2015 http://www.sungiosun.it/"
3379,"SUN 2016 http://www.sungiosun.it/"
3380,"WaterEx Beijing Expo 2012(WaterEx) http://www.waterex.com.cn/"
3380,"2013 WaterEx(WaterEx CHINA ) http://www.waterex.com.cn/"
3380,"WaterEx Beijing 2014(WaterEx CHINA ) http://www.waterex.com.cn/"
3380,"China International Water Treatment Show Water & Membrane China(WaterEx) http://www.waterex.com.cn/"
3380,"China International Water Treatment Show Water & Membrane China(WaterEx) http://www.waterex.com.cn/"
3381,"Exhibition of Lijia International Machine Tools and Molds 2012(Cwmte) http://www.cwmte.com.cn/chengdu/"
3381,"Exhibition of Lijia International Machine Tools and Molds 2013(CWMTE Chengdu Fair) http://www.cwmte.com.cn/chengdu/"
3381,"The 15th Exhibition of Lijia International Machinery 2014 Chengdu(CWMTE ) http://cd.cwmte.com.cn/"
3381,"Exhibition of Lljia International Machine Tool Chengdu 2015(CWMTE ) http://cd.cwmte.com.cn/"
3381,"Exhibition of LiJia International Machine Tool 2016 Chengdu(CWMTE ) http://cd.cwmte.com.cn/"
3382,"8th MICE Industry Specialised Exhibition(MICE-industry) http://travelexhibition.ru/"
3382,"9th MICE Industry Specialised Exhibition(MICE-industry) http://travelexhibition.ru/"
3382,"10th MICE Industry Specialised Exhibition(MICE-industry) http://travelexhibition.ru/"
3383,"19th International exhibition for passenger, commercial vehicles and accessories(AUTO SHOW  NITRA 2012) http://www.agrokomplex.sk/"
3383,"AUTOSALON-AUTOSHOW NITRA 2013(AUTOSALON) http://www.agrokomplex.sk/"
3383,"AUTOSALON-AUTOSHOW NITRA 2014(AUTOSALON) http://www.agrokomplex.sk/en/vystavy/autosalon-autoshow-nitra-2014/"
3383,"AUTOSHOW NITRA 2015(AUTOSALON) http://www.agrokomplex.sk/en/vystavy/autosalon-autoshow-nitra-2015/"
3383,"AUTOSALON-AUTOSHOW NITRA 2016 http://www.agrokomplex.sk/vystavy/autosalon-autoshow-nitra-2016/"
3384,"INWETEX-CIS TRAVEL MARKET http://travelexhibition.ru/"
3384,"INWETEX - CIS TRAVEL MARKET 2012(CIS Travel Market) http://www.restec.ru/exhibitions/featured/travelexpo/index.en.html"
3384,"INWETEX-CIS TRAVEL MARKET - 21st International Travel Trade Fair http://travelexhibition.ru/en/calendar/calendar_64.html"
3384,"INWETEX-CIS TRAVEL MARKET - 22nd International Travel Trade Fair http://travelexhibition.ru/en/calendar/calendar_64.html"
3384,"INWETEX-CIS TRAVEL MARKET http://travelexhibition.ru/"
3384,"INWETEX-CIS TRAVEL MARKET http://travelexhibition.ru/"
3385,"CeBIT Bilisim Eurasia 2012(CeBIT Bilisim Eurasia ) http://www.cebitbilisim.com"
3385,"CeBIT Bilisim Eurasia http://cebitsinerji.com/en"
3385,"CeBIT Bilisim Eurasia http://www.cebitbilisim.com/"
3385,"CeBIT Bilisim Eurasia 2015 http://www.cebitbilisim.com/en/"
3385,"CeBIT Bilisim Eurasia 2016 http://www.cebitbilisim.com/en/"
3386,"Sofia Sport & Healthy Life Exhibition(Sport&Health) http://viaexpo.com/en/pages/sofia-sport-healthy-life"
3386,"Sofia Sport & Healthy Life Exhibition http://viaexpo.com/en/pages/sofia-sport-healthy-life"
3387,"ISTANBUL JEWELRY SHOW OCTOBER, 35th Istanbul International Jewelry, Watch & Equipment Fair (ISTANBUL JEWELRY SHOW OCTOBER) http://www.rotaforte.com"
3387,"ISTANBUL JEWELRY SHOW OCTOBER, 37th Istanbul International Jewelry, Watch & Equipment Fair (ISTANBUL JEWELRY SHOW ) http://www.rotaforte.com"
3387,"ISTANBUL JEWELRY SHOW OCTOBER, 39th Istanbul International Jewellery, Watch & Equipment Fair (ISTANBUL JEWELRY SHOW ) http://www.istanbuljewelryshow.com/"
3387,"Istanbul International Jewelry, Watch & Equipment Fair(ISTANBUL JEWELRY SHOW OCTOBER 2015) http://october.istanbuljewelryshow.com/en/Page/12/ana-sayfa.aspx"
3387,"Istanbul International Jewelry, Watch & Equipment Fair(Istanbul Jewelry Show October) http://october.istanbuljewelryshow.com/en/Page/12/home.aspx"
3388,"Architecture Exhibition NAGOYA 2012 (42nd) http://www.chukei-news.co.jp/kenchiku/"
3388,"Architecture Exhibition NAGOYA 2013 (43nd) http://www.chukei-news.co.jp/kenchiku/"
3388,"Architecture Exhibition NAGOYA 2014 (44th) http://www.chukei-news.co.jp/kenchiku/"
3388,"Architecture Exhibition NAGOYA 2015 (45th) http://www.chukei-news.co.jp/kenchiku/"
3388,"Architecture Exhibition NAGOYA 2016(46th) http://www.chukei-news.co.jp/kenchiku/"
3389,"INTERIEUR 2012 http://www.interieur.be"
3389,"24th International Biennale Interieur 2014(Biennale Interieur) http://www.interieur.be"
3389,"Biennale INTERIEUR http://www.interieur.be"
3390,"Interphex Puerto Rico 2012 http://www.interphexpuertorico.com"
3390,"INTERPHEX Puerto Rico 2013 http://www.interphexpuertorico.com"
3390,"International Pharmaceutical Expo (INTERPHEX) Puerto Rico(INTERPHEX Puerto Rico 2014) http://www.interphexpuertorico.com"
3390,"INTERPHEX Puerto Rico 2015 http://www.interphexpuertorico.com"
3390,"INTERPHEX Puerto Rico 2016 http://www.interphexpuertorico.com"
3391,"PMA Fresh Summit International Convention & Exposition http://www.freshsummit.com/"
3391,"pma FRESH SUMMIT CONVENTION + EXPO 2013 http://www.freshsummit.com/"
3391,"PMA Fresh Summit Convention + Expo 2015 http://www.pma.com/events/fresh-summit/"
3391,"PMA Fresh Summit Convention + Expo 2016 http://www.pma.com/events/freshsummit/"
3392,"Interplast - Interpackprint Kenya 2016 http://www.mxmexhibitions.com/kenyaplastprintpack/index.html"
